"","X1","Unnamed: 0","datetime","date","hour","season","holiday","open","rent_count","temperature","humidity","wind_speed","visibility","dewpoint_temp","solar_radiation","rainfall","snowfall","month","week","day_of_month","day_of_year","day_of_week","dayName_of_week","month_name","season_no"
"689",688,689,2017-12-29 16:00:00,2017-12-29,16,"Winter","No Holiday","Yes",504,5.4,56,2.2,3960,-2.6,0.39,0,0,12,52,29,363,4,"Friday","Dec",4
"690",689,690,2017-12-29 17:00:00,2017-12-29,17,"Winter","No Holiday","Yes",534,4.5,59,1.6,3840,-2.8,0.14,0,0,12,52,29,363,4,"Friday","Dec",4
"691",690,691,2017-12-29 18:00:00,2017-12-29,18,"Winter","No Holiday","Yes",574,3.6,62,1.4,3890,-3,0.01,0,0,12,52,29,363,4,"Friday","Dec",4
"692",691,692,2017-12-29 19:00:00,2017-12-29,19,"Winter","No Holiday","Yes",395,2.7,68,1.2,3480,-2.6,0,0,0,12,52,29,363,4,"Friday","Dec",4
"693",692,693,2017-12-29 20:00:00,2017-12-29,20,"Winter","No Holiday","Yes",292,1.7,73,0.5,3320,-2.6,0,0,0,12,52,29,363,4,"Friday","Dec",4
"694",693,694,2017-12-29 21:00:00,2017-12-29,21,"Winter","No Holiday","Yes",282,1,77,1.5,2970,-2.5,0,0,0,12,52,29,363,4,"Friday","Dec",4
"695",694,695,2017-12-29 22:00:00,2017-12-29,22,"Winter","No Holiday","Yes",294,0.8,77,1.4,2930,-2.7,0,0,0,12,52,29,363,4,"Friday","Dec",4
"696",695,696,2017-12-29 23:00:00,2017-12-29,23,"Winter","No Holiday","Yes",236,0.3,80,0.8,2640,-2.7,0,0,0,12,52,29,363,4,"Friday","Dec",4
"697",696,697,2017-12-30 00:00:00,2017-12-30,0,"Winter","No Holiday","Yes",240,-0.4,83,1.2,2470,-2.9,0,0,0,12,52,30,364,5,"Saturday","Dec",4
"698",697,698,2017-12-30 01:00:00,2017-12-30,1,"Winter","No Holiday","Yes",234,-0.5,83,0.7,2440,-3,0,0,0,12,52,30,364,5,"Saturday","Dec",4
"699",698,699,2017-12-30 02:00:00,2017-12-30,2,"Winter","No Holiday","Yes",192,-0.9,84,0.6,2300,-3.2,0,0,0,12,52,30,364,5,"Saturday","Dec",4
"700",699,700,2017-12-30 03:00:00,2017-12-30,3,"Winter","No Holiday","Yes",127,-1.1,83,0.8,2370,-3.6,0,0,0,12,52,30,364,5,"Saturday","Dec",4
"701",700,701,2017-12-30 04:00:00,2017-12-30,4,"Winter","No Holiday","Yes",86,-1.1,83,0.7,2420,-3.6,0,0,0,12,52,30,364,5,"Saturday","Dec",4
"702",701,702,2017-12-30 05:00:00,2017-12-30,5,"Winter","No Holiday","Yes",52,-1.2,81,0.8,2580,-4,0,0,0,12,52,30,364,5,"Saturday","Dec",4
"703",702,703,2017-12-30 06:00:00,2017-12-30,6,"Winter","No Holiday","Yes",62,-1.1,81,1,2530,-3.9,0,0,0,12,52,30,364,5,"Saturday","Dec",4
"704",703,704,2017-12-30 07:00:00,2017-12-30,7,"Winter","No Holiday","Yes",88,-0.7,79,0.7,2590,-3.8,0,0,0,12,52,30,364,5,"Saturday","Dec",4
"705",704,705,2017-12-30 08:00:00,2017-12-30,8,"Winter","No Holiday","Yes",162,-0.4,78,0.5,2490,-3.7,0,0,0,12,52,30,364,5,"Saturday","Dec",4
"706",705,706,2017-12-30 09:00:00,2017-12-30,9,"Winter","No Holiday","Yes",224,0.2,76,1.3,2490,-3.5,0.03,0,0,12,52,30,364,5,"Saturday","Dec",4
"707",706,707,2017-12-30 10:00:00,2017-12-30,10,"Winter","No Holiday","Yes",208,0.8,73,0.5,2480,-3.4,0.15,0,0,12,52,30,364,5,"Saturday","Dec",4
"708",707,708,2017-12-30 11:00:00,2017-12-30,11,"Winter","No Holiday","Yes",237,2,69,1,2570,-3.1,0.32,0,0,12,52,30,364,5,"Saturday","Dec",4
"709",708,709,2017-12-30 12:00:00,2017-12-30,12,"Winter","No Holiday","Yes",274,3.2,64,0.8,2580,-2.9,0.47,0,0,12,52,30,364,5,"Saturday","Dec",4
"710",709,710,2017-12-30 13:00:00,2017-12-30,13,"Winter","No Holiday","Yes",333,4,62,1,2560,-2.6,0.51,0,0,12,52,30,364,5,"Saturday","Dec",4
"711",710,711,2017-12-30 14:00:00,2017-12-30,14,"Winter","No Holiday","Yes",356,4.3,60,1.2,2720,-2.7,0.4,0,0,12,52,30,364,5,"Saturday","Dec",4
"712",711,712,2017-12-30 15:00:00,2017-12-30,15,"Winter","No Holiday","Yes",337,4.3,61,0.7,2740,-2.5,0.23,0,0,12,52,30,364,5,"Saturday","Dec",4
"713",712,713,2017-12-30 16:00:00,2017-12-30,16,"Winter","No Holiday","Yes",345,4.1,63,0.7,2630,-2.3,0.13,0,0,12,52,30,364,5,"Saturday","Dec",4
"714",713,714,2017-12-30 17:00:00,2017-12-30,17,"Winter","No Holiday","Yes",183,3.8,64,0.9,2500,-2.3,0.01,0,0,12,52,30,364,5,"Saturday","Dec",4
"715",714,715,2017-12-30 18:00:00,2017-12-30,18,"Winter","No Holiday","Yes",45,3,84,1.7,1370,0.5,0,0.3,0,12,52,30,364,5,"Saturday","Dec",4
"716",715,716,2017-12-30 19:00:00,2017-12-30,19,"Winter","No Holiday","Yes",40,2.3,89,0.6,960,0.6,0,0,0,12,52,30,364,5,"Saturday","Dec",4
"717",716,717,2017-12-30 20:00:00,2017-12-30,20,"Winter","No Holiday","Yes",66,1.9,90,0.9,880,0.4,0,0,0,12,52,30,364,5,"Saturday","Dec",4
"718",717,718,2017-12-30 21:00:00,2017-12-30,21,"Winter","No Holiday","Yes",64,1.8,92,1.1,1090,0.6,0,0.2,0,12,52,30,364,5,"Saturday","Dec",4
"719",718,719,2017-12-30 22:00:00,2017-12-30,22,"Winter","No Holiday","Yes",30,1.8,92,1.2,940,0.6,0,0,0,12,52,30,364,5,"Saturday","Dec",4
"720",719,720,2017-12-30 23:00:00,2017-12-30,23,"Winter","No Holiday","Yes",42,1.4,92,1.9,730,0.2,0,0,0,12,52,30,364,5,"Saturday","Dec",4
"721",720,721,2017-12-31 00:00:00,2017-12-31,0,"Winter","Holiday","Yes",43,0.9,95,1.8,630,0.1,0,0.2,2,12,52,31,365,6,"Sunday","Dec",4
"722",721,722,2017-12-31 01:00:00,2017-12-31,1,"Winter","Holiday","Yes",43,0.5,95,2.1,790,-0.2,0,0,6,12,52,31,365,6,"Sunday","Dec",4
"723",722,723,2017-12-31 02:00:00,2017-12-31,2,"Winter","Holiday","Yes",65,0.4,95,1.7,1100,-0.3,0,0,12,12,52,31,365,6,"Sunday","Dec",4
"724",723,724,2017-12-31 03:00:00,2017-12-31,3,"Winter","Holiday","Yes",65,0.3,91,2,1720,-1,0,1,12,12,52,31,365,6,"Sunday","Dec",4
"725",724,725,2017-12-31 04:00:00,2017-12-31,4,"Winter","Holiday","Yes",32,-0.2,87,3.5,2460,-2.1,0,0,12,12,52,31,365,6,"Sunday","Dec",4
"726",725,726,2017-12-31 05:00:00,2017-12-31,5,"Winter","Holiday","Yes",22,-0.8,85,2.8,3290,-3,0,0,12,12,52,31,365,6,"Sunday","Dec",4
"727",726,727,2017-12-31 06:00:00,2017-12-31,6,"Winter","Holiday","Yes",25,-1.3,84,2.4,4250,-3.6,0,0,12,12,52,31,365,6,"Sunday","Dec",4
"728",727,728,2017-12-31 07:00:00,2017-12-31,7,"Winter","Holiday","Yes",39,-1.8,86,1.7,3670,-3.8,0,0,12,12,52,31,365,6,"Sunday","Dec",4
"729",728,729,2017-12-31 08:00:00,2017-12-31,8,"Winter","Holiday","Yes",84,-2.1,86,1.4,3540,-4.1,0,0,12,12,52,31,365,6,"Sunday","Dec",4
"730",729,730,2017-12-31 09:00:00,2017-12-31,9,"Winter","Holiday","Yes",103,-1.9,82,1.6,4100,-4.5,0.15,0,12,12,52,31,365,6,"Sunday","Dec",4
"731",730,731,2017-12-31 10:00:00,2017-12-31,10,"Winter","Holiday","Yes",110,-0.5,73,1.7,6090,-4.7,0.53,0,11,12,52,31,365,6,"Sunday","Dec",4
"732",731,732,2017-12-31 11:00:00,2017-12-31,11,"Winter","Holiday","Yes",142,0.8,62,2.8,8010,-5.6,0.88,0,11,12,52,31,365,6,"Sunday","Dec",4
"733",732,733,2017-12-31 12:00:00,2017-12-31,12,"Winter","Holiday","Yes",209,1.4,47,4.5,13880,-8.7,1.1,0,10,12,52,31,365,6,"Sunday","Dec",4
"734",733,734,2017-12-31 13:00:00,2017-12-31,13,"Winter","Holiday","Yes",267,2.5,36,3.7,15780,-11,1.15,0,7,12,52,31,365,6,"Sunday","Dec",4
"735",734,735,2017-12-31 14:00:00,2017-12-31,14,"Winter","Holiday","Yes",262,3,28,3.8,19560,-13.7,1.1,0,0,12,52,31,365,6,"Sunday","Dec",4
"736",735,736,2017-12-31 15:00:00,2017-12-31,15,"Winter","Holiday","Yes",300,3.1,25,3.9,20000,-15,0.9,0,0,12,52,31,365,6,"Sunday","Dec",4
"737",736,737,2017-12-31 16:00:00,2017-12-31,16,"Winter","Holiday","Yes",272,2.7,26,2.7,20000,-14.9,0.59,0,0,12,52,31,365,6,"Sunday","Dec",4
"738",737,738,2017-12-31 17:00:00,2017-12-31,17,"Winter","Holiday","Yes",240,1.7,30,2.9,20000,-14,0.22,0,0,12,52,31,365,6,"Sunday","Dec",4
"739",738,739,2017-12-31 18:00:00,2017-12-31,18,"Winter","Holiday","Yes",215,0.7,31,2.3,20000,-14.5,0.01,0,0,12,52,31,365,6,"Sunday","Dec",4
"740",739,740,2017-12-31 19:00:00,2017-12-31,19,"Winter","Holiday","Yes",163,0,31,2.2,20000,-15.1,0,0,0,12,52,31,365,6,"Sunday","Dec",4
"741",740,741,2017-12-31 20:00:00,2017-12-31,20,"Winter","Holiday","Yes",161,-1,32,0.9,20000,-15.6,0,0,0,12,52,31,365,6,"Sunday","Dec",4
"742",741,742,2017-12-31 21:00:00,2017-12-31,21,"Winter","Holiday","Yes",179,-1.6,35,1,20000,-15.1,0,0,0,12,52,31,365,6,"Sunday","Dec",4
"743",742,743,2017-12-31 22:00:00,2017-12-31,22,"Winter","Holiday","Yes",155,-2.1,36,1.7,20000,-15.2,0,0,0,12,52,31,365,6,"Sunday","Dec",4
"744",743,744,2017-12-31 23:00:00,2017-12-31,23,"Winter","Holiday","Yes",227,-2.6,40,0.6,20000,-14.3,0,0,0,12,52,31,365,6,"Sunday","Dec",4
"745",744,745,2018-01-01 00:00:00,2018-01-01,0,"Winter","Holiday","Yes",206,-3.2,40,0.5,13580,-14.9,0,0,0,1,1,1,1,0,"Monday","Jan",4
"746",745,746,2018-01-01 01:00:00,2018-01-01,1,"Winter","Holiday","Yes",230,-3.3,41,0.7,20000,-14.7,0,0,0,1,1,1,1,0,"Monday","Jan",4
"747",746,747,2018-01-01 02:00:00,2018-01-01,2,"Winter","Holiday","Yes",178,-3.7,42,0.9,20000,-14.7,0,0,0,1,1,1,1,0,"Monday","Jan",4
"748",747,748,2018-01-01 03:00:00,2018-01-01,3,"Winter","Holiday","Yes",119,-4,44,1,20000,-14.4,0,0,0,1,1,1,1,0,"Monday","Jan",4
"749",748,749,2018-01-01 04:00:00,2018-01-01,4,"Winter","Holiday","Yes",62,-4.2,53,1.1,19940,-12.3,0,0,0,1,1,1,1,0,"Monday","Jan",4
"750",749,750,2018-01-01 05:00:00,2018-01-01,5,"Winter","Holiday","Yes",61,-4.4,54,0.8,17860,-12.3,0,0,0,1,1,1,1,0,"Monday","Jan",4
"751",750,751,2018-01-01 06:00:00,2018-01-01,6,"Winter","Holiday","Yes",65,-4.5,51,1.1,20000,-13.1,0,0,0,1,1,1,1,0,"Monday","Jan",4
"752",751,752,2018-01-01 07:00:00,2018-01-01,7,"Winter","Holiday","Yes",81,-4.7,56,1.1,20000,-12.1,0,0,0,1,1,1,1,0,"Monday","Jan",4
"753",752,753,2018-01-01 08:00:00,2018-01-01,8,"Winter","Holiday","Yes",89,-5,55,1,20000,-12.6,0,0,0,1,1,1,1,0,"Monday","Jan",4
"754",753,754,2018-01-01 09:00:00,2018-01-01,9,"Winter","Holiday","Yes",121,-4.3,39,0.7,19730,-16.2,0.15,0,0,1,1,1,1,0,"Monday","Jan",4
"755",754,755,2018-01-01 10:00:00,2018-01-01,10,"Winter","Holiday","Yes",139,-1.6,32,0.8,17660,-16.1,0.53,0,0,1,1,1,1,0,"Monday","Jan",4
"756",755,756,2018-01-01 11:00:00,2018-01-01,11,"Winter","Holiday","Yes",169,0.1,27,2.2,18740,-16.7,0.84,0,0,1,1,1,1,0,"Monday","Jan",4
"757",756,757,2018-01-01 12:00:00,2018-01-01,12,"Winter","Holiday","Yes",225,1.5,20,2.8,19920,-19,1.03,0,0,1,1,1,1,0,"Monday","Jan",4
"758",757,758,2018-01-01 13:00:00,2018-01-01,13,"Winter","Holiday","Yes",248,2.4,22,2.3,19210,-17.2,1.1,0,0,1,1,1,1,0,"Monday","Jan",4
"759",758,759,2018-01-01 14:00:00,2018-01-01,14,"Winter","Holiday","Yes",298,3.7,24,2.1,19060,-15,1.01,0,0,1,1,1,1,0,"Monday","Jan",4
"760",759,760,2018-01-01 15:00:00,2018-01-01,15,"Winter","Holiday","Yes",344,3,27,2.9,17150,-14.2,0.78,0,0,1,1,1,1,0,"Monday","Jan",4
"761",760,761,2018-01-01 16:00:00,2018-01-01,16,"Winter","Holiday","Yes",310,3,28,2.5,18640,-13.7,0.51,0,0,1,1,1,1,0,"Monday","Jan",4
"762",761,762,2018-01-01 17:00:00,2018-01-01,17,"Winter","Holiday","Yes",271,1.8,33,3.3,19130,-12.8,0.18,0,0,1,1,1,1,0,"Monday","Jan",4
"763",762,763,2018-01-01 18:00:00,2018-01-01,18,"Winter","Holiday","Yes",218,0.8,34,1.9,18870,-13.3,0.01,0,0,1,1,1,1,0,"Monday","Jan",4
"764",763,764,2018-01-01 19:00:00,2018-01-01,19,"Winter","Holiday","Yes",125,-0.1,39,1.3,19110,-12.4,0,0,0,1,1,1,1,0,"Monday","Jan",4
"765",764,765,2018-01-01 20:00:00,2018-01-01,20,"Winter","Holiday","Yes",206,-0.3,40,1.2,19360,-12.2,0,0,0,1,1,1,1,0,"Monday","Jan",4
"766",765,766,2018-01-01 21:00:00,2018-01-01,21,"Winter","Holiday","Yes",203,-0.9,44,1.2,18710,-11.6,0,0,0,1,1,1,1,0,"Monday","Jan",4
"767",766,767,2018-01-01 22:00:00,2018-01-01,22,"Winter","Holiday","Yes",168,-1.3,48,0.8,19270,-10.9,0,0,0,1,1,1,1,0,"Monday","Jan",4
"768",767,768,2018-01-01 23:00:00,2018-01-01,23,"Winter","Holiday","Yes",154,-1.6,51,0.7,18820,-10.4,0,0,0,1,1,1,1,0,"Monday","Jan",4
"769",768,769,2018-01-02 00:00:00,2018-01-02,0,"Winter","No Holiday","Yes",148,-1.8,54,1.1,17720,-9.8,0,0,0,1,1,2,2,1,"Tuesday","Jan",4
"770",769,770,2018-01-02 01:00:00,2018-01-02,1,"Winter","No Holiday","Yes",108,-2.1,56,0.8,17320,-9.7,0,0,0,1,1,2,2,1,"Tuesday","Jan",4
"771",770,771,2018-01-02 02:00:00,2018-01-02,2,"Winter","No Holiday","Yes",69,-2.3,62,0.9,15600,-8.6,0,0,0,1,1,2,2,1,"Tuesday","Jan",4
"772",771,772,2018-01-02 03:00:00,2018-01-02,3,"Winter","No Holiday","Yes",41,-2.5,62,0.4,16260,-8.7,0,0,0,1,1,2,2,1,"Tuesday","Jan",4
"773",772,773,2018-01-02 04:00:00,2018-01-02,4,"Winter","No Holiday","Yes",31,-2.7,67,0.5,13020,-7.9,0,0,0,1,1,2,2,1,"Tuesday","Jan",4
"774",773,774,2018-01-02 05:00:00,2018-01-02,5,"Winter","No Holiday","Yes",58,-3.1,67,0.6,13840,-8.3,0,0,0,1,1,2,2,1,"Tuesday","Jan",4
"775",774,775,2018-01-02 06:00:00,2018-01-02,6,"Winter","No Holiday","Yes",139,-3.2,67,0.4,14090,-8.4,0,0,0,1,1,2,2,1,"Tuesday","Jan",4
"776",775,776,2018-01-02 07:00:00,2018-01-02,7,"Winter","No Holiday","Yes",344,-3.2,69,0.5,12490,-8,0,0,0,1,1,2,2,1,"Tuesday","Jan",4
"777",776,777,2018-01-02 08:00:00,2018-01-02,8,"Winter","No Holiday","Yes",655,-3.4,71,0.8,11790,-7.9,0,0,0,1,1,2,2,1,"Tuesday","Jan",4
"778",777,778,2018-01-02 09:00:00,2018-01-02,9,"Winter","No Holiday","Yes",315,-3.1,66,0.2,11680,-8.5,0.12,0,0,1,1,2,2,1,"Tuesday","Jan",4
"779",778,779,2018-01-02 10:00:00,2018-01-02,10,"Winter","No Holiday","Yes",208,-1.4,50,1.9,13550,-10.5,0.38,0,0,1,1,2,2,1,"Tuesday","Jan",4
"780",779,780,2018-01-02 11:00:00,2018-01-02,11,"Winter","No Holiday","Yes",269,-0.4,40,2.3,16330,-12.3,0.66,0,0,1,1,2,2,1,"Tuesday","Jan",4
"781",780,781,2018-01-02 12:00:00,2018-01-02,12,"Winter","No Holiday","Yes",293,0.9,29,1.9,17610,-15.1,0.88,0,0,1,1,2,2,1,"Tuesday","Jan",4
"782",781,782,2018-01-02 13:00:00,2018-01-02,13,"Winter","No Holiday","Yes",273,1.5,23,3.6,19700,-17.4,0.95,0,0,1,1,2,2,1,"Tuesday","Jan",4
"783",782,783,2018-01-02 14:00:00,2018-01-02,14,"Winter","No Holiday","Yes",302,1.7,20,4.4,19950,-18.9,0.91,0,0,1,1,2,2,1,"Tuesday","Jan",4
"784",783,784,2018-01-02 15:00:00,2018-01-02,15,"Winter","No Holiday","Yes",295,1.5,22,3,19980,-17.9,0.76,0,0,1,1,2,2,1,"Tuesday","Jan",4
"785",784,785,2018-01-02 16:00:00,2018-01-02,16,"Winter","No Holiday","Yes",320,1.3,23,2.9,20000,-17.6,0.51,0,0,1,1,2,2,1,"Tuesday","Jan",4
"786",785,786,2018-01-02 17:00:00,2018-01-02,17,"Winter","No Holiday","Yes",373,0.3,27,2.6,20000,-16.5,0.18,0,0,1,1,2,2,1,"Tuesday","Jan",4
"787",786,787,2018-01-02 18:00:00,2018-01-02,18,"Winter","No Holiday","Yes",675,-0.8,24,2.3,20000,-18.9,0.01,0,0,1,1,2,2,1,"Tuesday","Jan",4
"788",787,788,2018-01-02 19:00:00,2018-01-02,19,"Winter","No Holiday","Yes",403,-1.3,28,2.4,20000,-17.5,0,0,0,1,1,2,2,1,"Tuesday","Jan",4
"789",788,789,2018-01-02 20:00:00,2018-01-02,20,"Winter","No Holiday","Yes",364,-1.9,26,2.2,20000,-18.9,0,0,0,1,1,2,2,1,"Tuesday","Jan",4
"790",789,790,2018-01-02 21:00:00,2018-01-02,21,"Winter","No Holiday","Yes",304,-2.6,28,2,20000,-18.6,0,0,0,1,1,2,2,1,"Tuesday","Jan",4
"791",790,791,2018-01-02 22:00:00,2018-01-02,22,"Winter","No Holiday","Yes",273,-3.4,33,2.4,20000,-17.4,0,0,0,1,1,2,2,1,"Tuesday","Jan",4
"792",791,792,2018-01-02 23:00:00,2018-01-02,23,"Winter","No Holiday","Yes",186,-3.8,35,2.3,20000,-17,0,0,0,1,1,2,2,1,"Tuesday","Jan",4
"793",792,793,2018-01-03 00:00:00,2018-01-03,0,"Winter","No Holiday","Yes",160,-4.3,38,1.4,20000,-16.5,0,0,0,1,1,3,3,2,"Wednesday","Jan",4
"794",793,794,2018-01-03 01:00:00,2018-01-03,1,"Winter","No Holiday","Yes",130,-5,42,1.2,19930,-15.9,0,0,0,1,1,3,3,2,"Wednesday","Jan",4
"795",794,795,2018-01-03 02:00:00,2018-01-03,2,"Winter","No Holiday","Yes",110,-5.5,43,2,20000,-16.1,0,0,0,1,1,3,3,2,"Wednesday","Jan",4
"796",795,796,2018-01-03 03:00:00,2018-01-03,3,"Winter","No Holiday","Yes",67,-6.1,45,1.3,19990,-16.1,0,0,0,1,1,3,3,2,"Wednesday","Jan",4
"797",796,797,2018-01-03 04:00:00,2018-01-03,4,"Winter","No Holiday","Yes",43,-6.1,45,2.3,20000,-16.1,0,0,0,1,1,3,3,2,"Wednesday","Jan",4
"798",797,798,2018-01-03 05:00:00,2018-01-03,5,"Winter","No Holiday","Yes",67,-6.4,47,2.4,19810,-15.8,0,0,0,1,1,3,3,2,"Wednesday","Jan",4
"799",798,799,2018-01-03 06:00:00,2018-01-03,6,"Winter","No Holiday","Yes",137,-6.7,48,2.4,19910,-15.9,0,0,0,1,1,3,3,2,"Wednesday","Jan",4
"800",799,800,2018-01-03 07:00:00,2018-01-03,7,"Winter","No Holiday","Yes",308,-6.9,48,2.4,19740,-16,0,0,0,1,1,3,3,2,"Wednesday","Jan",4
"801",800,801,2018-01-03 08:00:00,2018-01-03,8,"Winter","No Holiday","Yes",670,-7,49,1.5,19710,-15.9,0,0,0,1,1,3,3,2,"Wednesday","Jan",4
"802",801,802,2018-01-03 09:00:00,2018-01-03,9,"Winter","No Holiday","Yes",342,-6.8,44,1.7,18580,-17,0.16,0,0,1,1,3,3,2,"Wednesday","Jan",4
"803",802,803,2018-01-03 10:00:00,2018-01-03,10,"Winter","No Holiday","Yes",213,-5.6,38,2.9,17520,-17.6,0.55,0,0,1,1,3,3,2,"Wednesday","Jan",4
"804",803,804,2018-01-03 11:00:00,2018-01-03,11,"Winter","No Holiday","Yes",267,-4.5,36,3.2,17360,-17.3,0.77,0,0,1,1,3,3,2,"Wednesday","Jan",4
"805",804,805,2018-01-03 12:00:00,2018-01-03,12,"Winter","No Holiday","Yes",297,-3.4,32,3.1,17060,-17.7,1.02,0,0,1,1,3,3,2,"Wednesday","Jan",4
"806",805,806,2018-01-03 13:00:00,2018-01-03,13,"Winter","No Holiday","Yes",279,-2.2,31,2.3,19100,-17,1.13,0,0,1,1,3,3,2,"Wednesday","Jan",4
"807",806,807,2018-01-03 14:00:00,2018-01-03,14,"Winter","No Holiday","Yes",270,-1.5,30,2.8,19030,-16.8,1.1,0,0,1,1,3,3,2,"Wednesday","Jan",4
"808",807,808,2018-01-03 15:00:00,2018-01-03,15,"Winter","No Holiday","Yes",286,-1.1,29,2.8,19760,-16.9,0.96,0,0,1,1,3,3,2,"Wednesday","Jan",4
"809",808,809,2018-01-03 16:00:00,2018-01-03,16,"Winter","No Holiday","Yes",299,-0.4,30,2,20000,-15.9,0.62,0,0,1,1,3,3,2,"Wednesday","Jan",4
"810",809,810,2018-01-03 17:00:00,2018-01-03,17,"Winter","No Holiday","Yes",382,-1.9,35,1.8,20000,-15.3,0.25,0,0,1,1,3,3,2,"Wednesday","Jan",4
"811",810,811,2018-01-03 18:00:00,2018-01-03,18,"Winter","No Holiday","Yes",637,-3.1,39,2.1,20000,-15.1,0,0,0,1,1,3,3,2,"Wednesday","Jan",4
"812",811,812,2018-01-03 19:00:00,2018-01-03,19,"Winter","No Holiday","Yes",431,-3.7,41,2,20000,-15,0,0,0,1,1,3,3,2,"Wednesday","Jan",4
"813",812,813,2018-01-03 20:00:00,2018-01-03,20,"Winter","No Holiday","Yes",294,-3.9,44,2.5,20000,-14.3,0,0,0,1,1,3,3,2,"Wednesday","Jan",4
"814",813,814,2018-01-03 21:00:00,2018-01-03,21,"Winter","No Holiday","Yes",335,-4.3,47,2.8,19970,-13.9,0,0,0,1,1,3,3,2,"Wednesday","Jan",4
"815",814,815,2018-01-03 22:00:00,2018-01-03,22,"Winter","No Holiday","Yes",291,-5.2,53,1.3,19690,-13.3,0,0,0,1,1,3,3,2,"Wednesday","Jan",4
"816",815,816,2018-01-03 23:00:00,2018-01-03,23,"Winter","No Holiday","Yes",197,-5.9,54,0.8,19680,-13.7,0,0,0,1,1,3,3,2,"Wednesday","Jan",4
"817",816,817,2018-01-04 00:00:00,2018-01-04,0,"Winter","No Holiday","Yes",159,-6.3,54,1.4,19900,-14.1,0,0,0,1,1,4,4,3,"Thursday","Jan",4
"818",817,818,2018-01-04 01:00:00,2018-01-04,1,"Winter","No Holiday","Yes",150,-6.9,56,2.3,19940,-14.2,0,0,0,1,1,4,4,3,"Thursday","Jan",4
"819",818,819,2018-01-04 02:00:00,2018-01-04,2,"Winter","No Holiday","Yes",123,-7.3,57,2,19780,-14.3,0,0,0,1,1,4,4,3,"Thursday","Jan",4
"820",819,820,2018-01-04 03:00:00,2018-01-04,3,"Winter","No Holiday","Yes",57,-7.4,54,1.7,19680,-15.1,0,0,0,1,1,4,4,3,"Thursday","Jan",4
"821",820,821,2018-01-04 04:00:00,2018-01-04,4,"Winter","No Holiday","Yes",38,-7.5,55,1.3,19840,-15,0,0,0,1,1,4,4,3,"Thursday","Jan",4
"822",821,822,2018-01-04 05:00:00,2018-01-04,5,"Winter","No Holiday","Yes",66,-7.6,49,1.3,20000,-16.4,0,0,0,1,1,4,4,3,"Thursday","Jan",4
"823",822,823,2018-01-04 06:00:00,2018-01-04,6,"Winter","No Holiday","Yes",120,-7.6,47,2.3,20000,-16.9,0,0,0,1,1,4,4,3,"Thursday","Jan",4
"824",823,824,2018-01-04 07:00:00,2018-01-04,7,"Winter","No Holiday","Yes",302,-8.1,51,0.5,19870,-16.4,0,0,0,1,1,4,4,3,"Thursday","Jan",4
"825",824,825,2018-01-04 08:00:00,2018-01-04,8,"Winter","No Holiday","Yes",646,-8.6,55,0.6,19840,-16,0,0,0,1,1,4,4,3,"Thursday","Jan",4
"826",825,826,2018-01-04 09:00:00,2018-01-04,9,"Winter","No Holiday","Yes",340,-7.9,48,1.2,19260,-17,0.14,0,0,1,1,4,4,3,"Thursday","Jan",4
"827",826,827,2018-01-04 10:00:00,2018-01-04,10,"Winter","No Holiday","Yes",197,-6.4,43,1,18720,-16.9,0.43,0,0,1,1,4,4,3,"Thursday","Jan",4
"828",827,828,2018-01-04 11:00:00,2018-01-04,11,"Winter","No Holiday","Yes",264,-4.4,40,0.8,16710,-16,0.69,0,0,1,1,4,4,3,"Thursday","Jan",4
"829",828,829,2018-01-04 12:00:00,2018-01-04,12,"Winter","No Holiday","Yes",290,-2.9,33,0.9,18130,-16.9,0.92,0,0,1,1,4,4,3,"Thursday","Jan",4
"830",829,830,2018-01-04 13:00:00,2018-01-04,13,"Winter","No Holiday","Yes",284,-2,32,1,18640,-16.5,0.91,0,0,1,1,4,4,3,"Thursday","Jan",4
"831",830,831,2018-01-04 14:00:00,2018-01-04,14,"Winter","No Holiday","Yes",262,-0.8,32,1.4,18460,-15.4,0.78,0,0,1,1,4,4,3,"Thursday","Jan",4
"832",831,832,2018-01-04 15:00:00,2018-01-04,15,"Winter","No Holiday","Yes",281,-1.2,31,0.8,17320,-16.2,0.47,0,0,1,1,4,4,3,"Thursday","Jan",4
"833",832,833,2018-01-04 16:00:00,2018-01-04,16,"Winter","No Holiday","Yes",309,-1.4,34,1.8,17190,-15.2,0.3,0,0,1,1,4,4,3,"Thursday","Jan",4
"834",833,834,2018-01-04 17:00:00,2018-01-04,17,"Winter","No Holiday","Yes",397,-2.1,37,1.4,15910,-14.8,0.09,0,0,1,1,4,4,3,"Thursday","Jan",4
"835",834,835,2018-01-04 18:00:00,2018-01-04,18,"Winter","No Holiday","Yes",603,-2.6,38,1.4,16040,-14.9,0,0,0,1,1,4,4,3,"Thursday","Jan",4
"836",835,836,2018-01-04 19:00:00,2018-01-04,19,"Winter","No Holiday","Yes",417,-2.7,39,1.4,16160,-14.7,0,0,0,1,1,4,4,3,"Thursday","Jan",4
"837",836,837,2018-01-04 20:00:00,2018-01-04,20,"Winter","No Holiday","Yes",311,-2.8,39,1.7,17020,-14.8,0,0,0,1,1,4,4,3,"Thursday","Jan",4
"838",837,838,2018-01-04 21:00:00,2018-01-04,21,"Winter","No Holiday","Yes",310,-3.1,41,2,17420,-14.5,0,0,0,1,1,4,4,3,"Thursday","Jan",4
