"","datetime","date","hour","season","holiday","open","rent_count","temperature","humidity","wind_speed","visibility","dewpoint_temp","solar_radiation","rainfall","snowfall"
"695",2018-09-29 22:00:00,2018-09-29,22,"Autumn","No Holiday","Yes",1501,19.3,55,0.5,20000,10,0,0,0
"696",2018-09-29 23:00:00,2018-09-29,23,"Autumn","No Holiday","Yes",1229,18.6,59,0.7,20000,10.4,0,0,0
"697",2018-09-30 00:00:00,2018-09-30,0,"Autumn","No Holiday","No",0,18.1,60,0.2,20000,10.2,0,0,0
"698",2018-09-30 01:00:00,2018-09-30,1,"Autumn","No Holiday","No",0,17.5,66,0.5,20000,11,0,0,0
"699",2018-09-30 02:00:00,2018-09-30,2,"Autumn","No Holiday","No",0,17.3,68,0.7,20000,11.3,0,0,0
"700",2018-09-30 03:00:00,2018-09-30,3,"Autumn","No Holiday","No",0,17,70,0.9,20000,11.4,0,0,0
"701",2018-09-30 04:00:00,2018-09-30,4,"Autumn","No Holiday","No",0,16.6,73,0.3,20000,11.7,0,0,0
"702",2018-09-30 05:00:00,2018-09-30,5,"Autumn","No Holiday","No",0,16.1,78,0.4,20000,12.2,0,0,0
"703",2018-09-30 06:00:00,2018-09-30,6,"Autumn","No Holiday","No",0,15.5,80,0.4,20000,12,0,0,0
"704",2018-09-30 07:00:00,2018-09-30,7,"Autumn","No Holiday","No",0,15.1,81,0.8,19390,11.8,0.03,0,0
"705",2018-09-30 08:00:00,2018-09-30,8,"Autumn","No Holiday","No",0,16.2,69,1.1,20000,10.4,0.54,0,0
"706",2018-09-30 09:00:00,2018-09-30,9,"Autumn","No Holiday","No",0,18.5,62,0.5,18470,11,1,0,0
"707",2018-09-30 10:00:00,2018-09-30,10,"Autumn","No Holiday","No",0,20.7,62,1.3,16790,13.1,1.41,0,0
"708",2018-09-30 11:00:00,2018-09-30,11,"Autumn","No Holiday","No",0,20.2,63,2.8,11950,12.9,1.25,0,0
"709",2018-09-30 12:00:00,2018-09-30,12,"Autumn","No Holiday","No",0,20.8,47,3.1,16650,9,2,0,0
"710",2018-09-30 13:00:00,2018-09-30,13,"Autumn","No Holiday","No",0,21.1,42,4.6,19540,7.6,2.74,0,0
"711",2018-09-30 14:00:00,2018-09-30,14,"Autumn","No Holiday","No",0,21.1,32,4.4,19990,3.7,2.48,0,0
"712",2018-09-30 15:00:00,2018-09-30,15,"Autumn","No Holiday","No",0,21.3,32,3.8,20000,3.9,2.31,0,0
"713",2018-09-30 16:00:00,2018-09-30,16,"Autumn","No Holiday","No",0,21.2,28,3.2,20000,1.9,1.77,0,0
"714",2018-09-30 17:00:00,2018-09-30,17,"Autumn","No Holiday","No",0,20.4,31,3.2,20000,2.6,1.06,0,0
"715",2018-09-30 18:00:00,2018-09-30,18,"Autumn","No Holiday","No",0,18.3,34,3.3,20000,2.1,0.36,0,0
"716",2018-09-30 19:00:00,2018-09-30,19,"Autumn","No Holiday","No",0,17.1,35,2.9,20000,1.4,0,0,0
"717",2018-09-30 20:00:00,2018-09-30,20,"Autumn","No Holiday","No",0,16,39,2.9,20000,2,0,0,0
"718",2018-09-30 21:00:00,2018-09-30,21,"Autumn","No Holiday","No",0,15.2,40,3,20000,1.6,0,0,0
"719",2018-09-30 22:00:00,2018-09-30,22,"Autumn","No Holiday","No",0,14.6,46,2.2,20000,3,0,0,0
"720",2018-09-30 23:00:00,2018-09-30,23,"Autumn","No Holiday","No",0,14.1,53,2.1,20000,4.6,0,0,0
"721",2018-10-01 00:00:00,2018-10-01,0,"Autumn","No Holiday","Yes",680,14.1,55,2.6,20000,5.1,0,0,0
"722",2018-10-01 01:00:00,2018-10-01,1,"Autumn","No Holiday","Yes",402,13.9,57,2,20000,5.5,0,0,0
"723",2018-10-01 02:00:00,2018-10-01,2,"Autumn","No Holiday","Yes",262,13.9,56,2.4,20000,5.2,0,0,0
"724",2018-10-01 03:00:00,2018-10-01,3,"Autumn","No Holiday","Yes",179,13.6,56,1.6,20000,4.9,0,0,0
"725",2018-10-01 04:00:00,2018-10-01,4,"Autumn","No Holiday","Yes",143,13.7,56,1.9,20000,5,0,0,0
"726",2018-10-01 05:00:00,2018-10-01,5,"Autumn","No Holiday","Yes",246,13.7,57,1.8,19990,5.3,0,0,0
"727",2018-10-01 06:00:00,2018-10-01,6,"Autumn","No Holiday","Yes",632,13.3,56,2.3,20000,4.6,0,0,0
"728",2018-10-01 07:00:00,2018-10-01,7,"Autumn","No Holiday","Yes",1429,13.1,58,2.1,19970,5,0.03,0,0
"729",2018-10-01 08:00:00,2018-10-01,8,"Autumn","No Holiday","Yes",2101,13.7,54,2.4,19600,4.5,0.39,0,0
"730",2018-10-01 09:00:00,2018-10-01,9,"Autumn","No Holiday","Yes",1106,14.9,50,3.4,19890,4.5,1.08,0,0
"731",2018-10-01 10:00:00,2018-10-01,10,"Autumn","No Holiday","Yes",856,16.3,47,3.6,18150,4.9,1.93,0,0
"732",2018-10-01 11:00:00,2018-10-01,11,"Autumn","No Holiday","Yes",959,17,45,4.5,19660,4.9,2.04,0,0
"733",2018-10-01 12:00:00,2018-10-01,12,"Autumn","No Holiday","Yes",1138,18.4,40,3.5,19580,4.5,2.28,0,0
"734",2018-10-01 13:00:00,2018-10-01,13,"Autumn","No Holiday","Yes",1087,17.6,49,4.7,20000,6.7,1.89,0,0
"735",2018-10-01 14:00:00,2018-10-01,14,"Autumn","No Holiday","Yes",1137,19.3,36,3.5,19860,3.8,2.28,0,0
"736",2018-10-01 15:00:00,2018-10-01,15,"Autumn","No Holiday","Yes",1258,19,40,3.8,19830,5,1.96,0,0
"737",2018-10-01 16:00:00,2018-10-01,16,"Autumn","No Holiday","Yes",1357,17.7,47,3.4,20000,6.2,0.81,0,0
"738",2018-10-01 17:00:00,2018-10-01,17,"Autumn","No Holiday","Yes",1799,17.2,53,2.9,20000,7.5,0.25,0,0
"739",2018-10-01 18:00:00,2018-10-01,18,"Autumn","No Holiday","Yes",2857,16.6,61,2.9,20000,9,0.16,0,0
"740",2018-10-01 19:00:00,2018-10-01,19,"Autumn","No Holiday","Yes",2122,16.2,62,2.2,20000,8.9,0,0,0
"741",2018-10-01 20:00:00,2018-10-01,20,"Autumn","No Holiday","Yes",1824,15.4,63,2.1,20000,8.3,0,0,0
"742",2018-10-01 21:00:00,2018-10-01,21,"Autumn","No Holiday","Yes",1777,14.6,66,4,20000,8.3,0,0,0
"743",2018-10-01 22:00:00,2018-10-01,22,"Autumn","No Holiday","Yes",1501,13.9,69,0.5,20000,8.2,0,0,0
"744",2018-10-01 23:00:00,2018-10-01,23,"Autumn","No Holiday","Yes",1057,13.4,69,3.7,20000,7.8,0,0,0
"745",2018-10-02 00:00:00,2018-10-02,0,"Autumn","No Holiday","No",0,13,72,1.8,19870,8,0,0,0
"746",2018-10-02 01:00:00,2018-10-02,1,"Autumn","No Holiday","No",0,12.5,74,1.9,19920,7.9,0,0,0
"747",2018-10-02 02:00:00,2018-10-02,2,"Autumn","No Holiday","No",0,12.3,75,1.6,18400,7.9,0,0,0
"748",2018-10-02 03:00:00,2018-10-02,3,"Autumn","No Holiday","No",0,11.8,78,0.3,18430,8,0,0,0
"749",2018-10-02 04:00:00,2018-10-02,4,"Autumn","No Holiday","No",0,11.2,80,0.3,12360,7.8,0,0,0
"750",2018-10-02 05:00:00,2018-10-02,5,"Autumn","No Holiday","No",0,10.8,82,0.3,17780,7.8,0,0,0
"751",2018-10-02 06:00:00,2018-10-02,6,"Autumn","No Holiday","No",0,10.6,81,0,17980,7.4,0,0,0
"752",2018-10-02 07:00:00,2018-10-02,7,"Autumn","No Holiday","No",0,10.4,81,0.3,19560,7.2,0.02,0,0
"753",2018-10-02 08:00:00,2018-10-02,8,"Autumn","No Holiday","No",0,11.2,69,0.9,17140,5.7,0.49,0,0
"754",2018-10-02 09:00:00,2018-10-02,9,"Autumn","No Holiday","No",0,13.9,66,1.6,14270,7.6,1.11,0,0
"755",2018-10-02 10:00:00,2018-10-02,10,"Autumn","No Holiday","No",0,16.7,58,2.4,15540,8.3,1.81,0,0
"756",2018-10-02 11:00:00,2018-10-02,11,"Autumn","No Holiday","No",0,18.3,44,3,18780,5.8,2.35,0,0
"757",2018-10-02 12:00:00,2018-10-02,12,"Autumn","No Holiday","No",0,19.4,41,3.1,19560,5.7,2.67,0,0
"758",2018-10-02 13:00:00,2018-10-02,13,"Autumn","No Holiday","No",0,20.4,36,2.6,17760,4.8,2.71,0,0
"759",2018-10-02 14:00:00,2018-10-02,14,"Autumn","No Holiday","No",0,21.5,39,2.5,16910,6.9,2.56,0,0
"760",2018-10-02 15:00:00,2018-10-02,15,"Autumn","No Holiday","No",0,21.8,38,2.6,19130,6.8,2.22,0,0
"761",2018-10-02 16:00:00,2018-10-02,16,"Autumn","No Holiday","No",0,21.7,36,3.2,19290,5.9,1.64,0,0
"762",2018-10-02 17:00:00,2018-10-02,17,"Autumn","No Holiday","No",0,21.2,40,2.4,20000,7,0.98,0,0
"763",2018-10-02 18:00:00,2018-10-02,18,"Autumn","No Holiday","No",0,19.2,48,2.2,20000,7.9,0.28,0,0
"764",2018-10-02 19:00:00,2018-10-02,19,"Autumn","No Holiday","No",0,17.6,57,1.7,20000,8.9,0,0,0
"765",2018-10-02 20:00:00,2018-10-02,20,"Autumn","No Holiday","No",0,16.8,62,2,20000,9.4,0,0,0
"766",2018-10-02 21:00:00,2018-10-02,21,"Autumn","No Holiday","No",0,16.2,65,1.5,20000,9.6,0,0,0
"767",2018-10-02 22:00:00,2018-10-02,22,"Autumn","No Holiday","No",0,15.5,69,0.8,19870,9.8,0,0,0
"768",2018-10-02 23:00:00,2018-10-02,23,"Autumn","No Holiday","No",0,14.8,68,0.1,19940,8.9,0,0,0
"769",2018-10-03 00:00:00,2018-10-03,0,"Autumn","Holiday","Yes",1040,14.5,74,0.4,20000,9.9,0,0,0
"770",2018-10-03 01:00:00,2018-10-03,1,"Autumn","Holiday","Yes",882,13.8,75,0.5,20000,9.4,0,0,0
"771",2018-10-03 02:00:00,2018-10-03,2,"Autumn","Holiday","Yes",685,13.2,77,1.2,19720,9.2,0,0,0
"772",2018-10-03 03:00:00,2018-10-03,3,"Autumn","Holiday","Yes",497,12.6,78,0.6,19070,8.8,0,0,0
"773",2018-10-03 04:00:00,2018-10-03,4,"Autumn","Holiday","Yes",284,12.1,80,1.2,18340,8.7,0,0,0
"774",2018-10-03 05:00:00,2018-10-03,5,"Autumn","Holiday","Yes",173,11.8,82,1.1,18780,8.8,0,0,0
"775",2018-10-03 06:00:00,2018-10-03,6,"Autumn","Holiday","Yes",278,11.4,84,0.3,17420,8.7,0,0,0
"776",2018-10-03 07:00:00,2018-10-03,7,"Autumn","Holiday","Yes",440,11.2,85,0.3,15930,8.7,0.02,0,0
"777",2018-10-03 08:00:00,2018-10-03,8,"Autumn","Holiday","Yes",762,11.8,73,1,16490,7.1,0.49,0,0
"778",2018-10-03 09:00:00,2018-10-03,9,"Autumn","Holiday","Yes",966,14.4,61,0.7,13400,6.9,1.21,0,0
"779",2018-10-03 10:00:00,2018-10-03,10,"Autumn","Holiday","Yes",1113,17.3,53,0.7,14060,7.6,1.83,0,0
"780",2018-10-03 11:00:00,2018-10-03,11,"Autumn","Holiday","Yes",1248,20.3,46,1.6,14090,8.2,2.29,0,0
"781",2018-10-03 12:00:00,2018-10-03,12,"Autumn","Holiday","Yes",1634,21.4,40,1.4,19730,7.2,2.53,0,0
"782",2018-10-03 13:00:00,2018-10-03,13,"Autumn","Holiday","Yes",1849,22.5,40,2.6,18540,8.2,2.64,0,0
"783",2018-10-03 14:00:00,2018-10-03,14,"Autumn","Holiday","Yes",1995,23.4,35,1.6,19720,7,2.51,0,0
"784",2018-10-03 15:00:00,2018-10-03,15,"Autumn","Holiday","Yes",2200,24.1,34,2,19960,7.2,2.14,0,0
"785",2018-10-03 16:00:00,2018-10-03,16,"Autumn","Holiday","Yes",2112,24,34,2.7,20000,7.1,1.62,0,0
"786",2018-10-03 17:00:00,2018-10-03,17,"Autumn","Holiday","Yes",2400,23.3,36,1.7,19600,7.3,0.95,0,0
"787",2018-10-03 18:00:00,2018-10-03,18,"Autumn","Holiday","Yes",2235,21.5,43,1.8,20000,8.3,0.26,0,0
"788",2018-10-03 19:00:00,2018-10-03,19,"Autumn","Holiday","Yes",1792,20,49,1.5,20000,8.9,0,0,0
"789",2018-10-03 20:00:00,2018-10-03,20,"Autumn","Holiday","Yes",1744,18.6,55,1.5,20000,9.3,0,0,0
"790",2018-10-03 21:00:00,2018-10-03,21,"Autumn","Holiday","Yes",1594,17.6,59,1.6,20000,9.4,0,0,0
"791",2018-10-03 22:00:00,2018-10-03,22,"Autumn","Holiday","Yes",1393,16.9,63,0.2,20000,9.8,0,0,0
"792",2018-10-03 23:00:00,2018-10-03,23,"Autumn","Holiday","Yes",1033,16.1,63,0.6,20000,9,0,0,0
"793",2018-10-04 00:00:00,2018-10-04,0,"Autumn","No Holiday","No",0,15.5,65,0.8,20000,8.9,0,0,0
"794",2018-10-04 01:00:00,2018-10-04,1,"Autumn","No Holiday","No",0,14.7,69,0.6,20000,9,0,0,0
"795",2018-10-04 02:00:00,2018-10-04,2,"Autumn","No Holiday","No",0,14,73,0.5,19920,9.2,0,0,0
"796",2018-10-04 03:00:00,2018-10-04,3,"Autumn","No Holiday","No",0,13.6,75,0.8,19600,9.2,0,0,0
"797",2018-10-04 04:00:00,2018-10-04,4,"Autumn","No Holiday","No",0,13.3,75,0.4,17920,8.9,0,0,0
"798",2018-10-04 05:00:00,2018-10-04,5,"Autumn","No Holiday","No",0,13.2,73,0.9,18570,8.4,0,0,0
"799",2018-10-04 06:00:00,2018-10-04,6,"Autumn","No Holiday","No",0,13.2,73,1.1,19000,8.4,0,0,0
"800",2018-10-04 07:00:00,2018-10-04,7,"Autumn","No Holiday","No",0,13.2,75,0.8,17800,8.8,0.01,0,0
"801",2018-10-04 08:00:00,2018-10-04,8,"Autumn","No Holiday","No",0,13.9,68,0.9,19120,8,0.34,0,0
"802",2018-10-04 09:00:00,2018-10-04,9,"Autumn","No Holiday","No",0,16.7,58,1.8,18210,8.3,1.22,0,0
"803",2018-10-04 10:00:00,2018-10-04,10,"Autumn","No Holiday","No",0,19,49,1.7,19800,8,1.73,0,0
"804",2018-10-04 11:00:00,2018-10-04,11,"Autumn","No Holiday","No",0,21.3,41,1.9,19630,7.5,2.36,0,0
"805",2018-10-04 12:00:00,2018-10-04,12,"Autumn","No Holiday","No",0,23.2,38,1.7,19900,8,2.44,0,0
"806",2018-10-04 13:00:00,2018-10-04,13,"Autumn","No Holiday","No",0,23.4,39,1.4,20000,8.6,1.72,0,0
"807",2018-10-04 14:00:00,2018-10-04,14,"Autumn","No Holiday","No",0,24.3,39,1.7,20000,9.4,2.18,0,0
"808",2018-10-04 15:00:00,2018-10-04,15,"Autumn","No Holiday","No",0,25.3,39,1.6,20000,10.3,1.88,0,0
"809",2018-10-04 16:00:00,2018-10-04,16,"Autumn","No Holiday","No",0,25.1,41,1,20000,10.9,1.22,0,0
"810",2018-10-04 17:00:00,2018-10-04,17,"Autumn","No Holiday","No",0,24.2,44,1.5,20000,11.1,0.58,0,0
"811",2018-10-04 18:00:00,2018-10-04,18,"Autumn","No Holiday","No",0,23.1,48,1.3,20000,11.4,0.2,0,0
"812",2018-10-04 19:00:00,2018-10-04,19,"Autumn","No Holiday","No",0,22.3,50,1.4,20000,11.3,0,0,0
"813",2018-10-04 20:00:00,2018-10-04,20,"Autumn","No Holiday","No",0,21.3,53,1.8,20000,11.3,0,0,0
"814",2018-10-04 21:00:00,2018-10-04,21,"Autumn","No Holiday","No",0,20.5,57,2,20000,11.6,0,0,0
"815",2018-10-04 22:00:00,2018-10-04,22,"Autumn","No Holiday","No",0,19.8,60,1.6,20000,11.8,0,0,0
"816",2018-10-04 23:00:00,2018-10-04,23,"Autumn","No Holiday","No",0,19.4,62,1.7,20000,11.9,0,0,0
"817",2018-10-05 00:00:00,2018-10-05,0,"Autumn","No Holiday","Yes",973,19,64,1.9,20000,12,0,0,0
"818",2018-10-05 01:00:00,2018-10-05,1,"Autumn","No Holiday","Yes",735,18.6,66,1.7,20000,12.1,0,0,0
"819",2018-10-05 02:00:00,2018-10-05,2,"Autumn","No Holiday","Yes",515,18.2,64,2,20000,11.2,0,0,0
"820",2018-10-05 03:00:00,2018-10-05,3,"Autumn","No Holiday","Yes",329,18,61,1.8,20000,10.3,0,0,0
"821",2018-10-05 04:00:00,2018-10-05,4,"Autumn","No Holiday","Yes",221,17.7,57,1.3,20000,9,0,0,0
"822",2018-10-05 05:00:00,2018-10-05,5,"Autumn","No Holiday","Yes",223,17.6,57,1.1,20000,8.9,0,0,0
"823",2018-10-05 06:00:00,2018-10-05,6,"Autumn","No Holiday","Yes",531,17.7,55,1.5,20000,8.5,0,0,0
"824",2018-10-05 07:00:00,2018-10-05,7,"Autumn","No Holiday","Yes",282,17.7,56,1.3,20000,8.8,0,0,0
"825",2018-10-05 08:00:00,2018-10-05,8,"Autumn","No Holiday","Yes",208,16.9,72,1.3,20000,11.8,0.04,0.3,0
"826",2018-10-05 09:00:00,2018-10-05,9,"Autumn","No Holiday","Yes",47,16.3,85,1.8,9420,13.7,0.13,1.2,0
"827",2018-10-05 10:00:00,2018-10-05,10,"Autumn","No Holiday","Yes",33,15.8,89,1.8,7420,13.9,0.18,1.5,0
"828",2018-10-05 11:00:00,2018-10-05,11,"Autumn","No Holiday","Yes",29,16.1,89,2.4,11120,14.2,0.4,1.5,0
"829",2018-10-05 12:00:00,2018-10-05,12,"Autumn","No Holiday","Yes",23,16.6,90,1.7,5180,14.9,0.51,2,0
"830",2018-10-05 13:00:00,2018-10-05,13,"Autumn","No Holiday","Yes",22,16.9,95,1.6,3250,16,0.48,4,0
"831",2018-10-05 14:00:00,2018-10-05,14,"Autumn","No Holiday","Yes",17,17.2,95,1.6,5530,16.3,0.48,2.5,0
"832",2018-10-05 15:00:00,2018-10-05,15,"Autumn","No Holiday","Yes",8,17.2,96,0.6,2130,16.5,0.26,4,0
"833",2018-10-05 16:00:00,2018-10-05,16,"Autumn","No Holiday","Yes",28,17.1,97,1.7,3820,16.6,0.15,6,0
"834",2018-10-05 17:00:00,2018-10-05,17,"Autumn","No Holiday","Yes",66,16.9,97,2.1,7280,16.4,0.08,5.5,0
"835",2018-10-05 18:00:00,2018-10-05,18,"Autumn","No Holiday","Yes",74,16.7,96,1.6,14610,16,0.03,1,0
"836",2018-10-05 19:00:00,2018-10-05,19,"Autumn","No Holiday","Yes",55,16.6,96,2.4,10720,15.9,0,1.5,0
"837",2018-10-05 20:00:00,2018-10-05,20,"Autumn","No Holiday","Yes",44,16.5,96,2.7,10470,15.8,0,1,0
"838",2018-10-05 21:00:00,2018-10-05,21,"Autumn","No Holiday","Yes",32,16.5,96,2.2,9630,15.8,0,1.5,0
"839",2018-10-05 22:00:00,2018-10-05,22,"Autumn","No Holiday","Yes",23,16.2,92,2.6,17710,14.8,0,1.5,0
"840",2018-10-05 23:00:00,2018-10-05,23,"Autumn","No Holiday","Yes",4,16.3,91,1.8,18110,14.8,0,0.5,0
"841",2018-10-06 00:00:00,2018-10-06,0,"Autumn","No Holiday","No",0,16.4,94,1.8,17440,15.4,0,1,0
"842",2018-10-06 01:00:00,2018-10-06,1,"Autumn","No Holiday","No",0,16.7,89,2.4,18140,14.8,0,1,0
"843",2018-10-06 02:00:00,2018-10-06,2,"Autumn","No Holiday","No",0,16.9,88,2.5,20000,14.8,0,1.5,0
"844",2018-10-06 03:00:00,2018-10-06,3,"Autumn","No Holiday","No",0,16.8,90,3.3,16010,15.1,0,2,0
"845",2018-10-06 04:00:00,2018-10-06,4,"Autumn","No Holiday","No",0,16.9,89,2.7,15770,15,0,2.5,0
"846",2018-10-06 05:00:00,2018-10-06,5,"Autumn","No Holiday","No",0,16.7,93,2.8,3600,15.5,0,4.5,0
"847",2018-10-06 06:00:00,2018-10-06,6,"Autumn","No Holiday","No",0,16.5,96,2.3,4170,15.8,0,8.5,0
"848",2018-10-06 07:00:00,2018-10-06,7,"Autumn","No Holiday","Yes",5,16.5,97,2.3,3640,16,0,9.5,0
"849",2018-10-06 08:00:00,2018-10-06,8,"Autumn","No Holiday","Yes",6,16.6,97,2,4570,16.1,0.01,9,0
"850",2018-10-06 09:00:00,2018-10-06,9,"Autumn","No Holiday","Yes",5,16.7,97,2.9,5500,16.2,0.05,6,0
"851",2018-10-06 10:00:00,2018-10-06,10,"Autumn","No Holiday","Yes",2,17,97,1.5,6760,16.5,0.15,6,0
"852",2018-10-06 11:00:00,2018-10-06,11,"Autumn","No Holiday","Yes",20,17.5,95,2,12140,16.6,0.35,3.5,0
"853",2018-10-06 12:00:00,2018-10-06,12,"Autumn","No Holiday","Yes",130,18,92,2.9,19990,16.6,0.45,1,0
"854",2018-10-06 13:00:00,2018-10-06,13,"Autumn","No Holiday","Yes",529,17.7,89,5,20000,15.8,0.62,0.5,0
"855",2018-10-06 14:00:00,2018-10-06,14,"Autumn","No Holiday","Yes",941,19.3,79,3.6,20000,15.5,1.36,0,0
"856",2018-10-06 15:00:00,2018-10-06,15,"Autumn","No Holiday","Yes",1236,21,67,4.1,20000,14.6,2.05,0,0
"857",2018-10-06 16:00:00,2018-10-06,16,"Autumn","No Holiday","Yes",1601,21.5,62,3.4,20000,13.9,1.26,0,0
"858",2018-10-06 17:00:00,2018-10-06,17,"Autumn","No Holiday","Yes",1870,21.1,64,1.2,20000,14,0.4,0,0
"859",2018-10-06 18:00:00,2018-10-06,18,"Autumn","No Holiday","Yes",2012,20.5,66,1.2,20000,13.9,0.16,0,0
"860",2018-10-06 19:00:00,2018-10-06,19,"Autumn","No Holiday","Yes",1761,19.7,72,0.6,20000,14.5,0,0,0
"861",2018-10-06 20:00:00,2018-10-06,20,"Autumn","No Holiday","Yes",1567,19.4,67,0.8,20000,13.1,0,0,0
"862",2018-10-06 21:00:00,2018-10-06,21,"Autumn","No Holiday","Yes",1731,18.5,78,0.1,20000,14.5,0,0,0
"863",2018-10-06 22:00:00,2018-10-06,22,"Autumn","No Holiday","Yes",1459,17.7,78,0.3,20000,13.8,0,0,0
"864",2018-10-06 23:00:00,2018-10-06,23,"Autumn","No Holiday","Yes",1162,16.9,84,0.9,20000,14.1,0,0,0
"865",2018-10-07 00:00:00,2018-10-07,0,"Autumn","No Holiday","Yes",1049,16.3,86,0.3,20000,13.9,0,0,0
"866",2018-10-07 01:00:00,2018-10-07,1,"Autumn","No Holiday","Yes",768,16,88,1.2,20000,14,0,0,0
"867",2018-10-07 02:00:00,2018-10-07,2,"Autumn","No Holiday","Yes",538,15.7,88,0.4,20000,13.7,0,0,0
"868",2018-10-07 03:00:00,2018-10-07,3,"Autumn","No Holiday","Yes",372,15.5,88,1.7,19980,13.5,0,0,0
"869",2018-10-07 04:00:00,2018-10-07,4,"Autumn","No Holiday","Yes",255,15.1,90,1.2,8500,13.4,0,0,0
"870",2018-10-07 05:00:00,2018-10-07,5,"Autumn","No Holiday","Yes",146,15.1,89,1.1,16150,13.2,0,0,0
"871",2018-10-07 06:00:00,2018-10-07,6,"Autumn","No Holiday","Yes",189,14.8,89,0.2,14900,12.9,0,0,0
"872",2018-10-07 07:00:00,2018-10-07,7,"Autumn","No Holiday","Yes",345,14.3,89,0.6,11650,12.5,0.03,0,0
"873",2018-10-07 08:00:00,2018-10-07,8,"Autumn","No Holiday","Yes",589,14.6,71,1,18960,9.3,0.43,0,0
"874",2018-10-07 09:00:00,2018-10-07,9,"Autumn","No Holiday","Yes",753,16.2,60,1.9,18990,8.4,1.16,0,0
"875",2018-10-07 10:00:00,2018-10-07,10,"Autumn","No Holiday","Yes",932,18.1,56,2.6,17200,9.1,1.79,0,0
"876",2018-10-07 11:00:00,2018-10-07,11,"Autumn","No Holiday","Yes",1188,19.1,56,2.4,18020,10.1,2.15,0,0
"877",2018-10-07 12:00:00,2018-10-07,12,"Autumn","No Holiday","Yes",1516,19.8,46,2.5,18370,7.8,2.3,0,0
"878",2018-10-07 13:00:00,2018-10-07,13,"Autumn","No Holiday","Yes",1714,20.1,41,3,19630,6.4,2.34,0,0
"879",2018-10-07 14:00:00,2018-10-07,14,"Autumn","No Holiday","Yes",1987,20.2,42,2.8,18320,6.8,1.87,0,0
"880",2018-10-07 15:00:00,2018-10-07,15,"Autumn","No Holiday","Yes",2167,20.4,36,2.8,20000,4.8,1.56,0,0
"881",2018-10-07 16:00:00,2018-10-07,16,"Autumn","No Holiday","Yes",2270,20.7,34,2,20000,4.2,1.23,0,0
"882",2018-10-07 17:00:00,2018-10-07,17,"Autumn","No Holiday","Yes",2255,19.4,32,3.2,20000,2.2,0.63,0,0
"883",2018-10-07 18:00:00,2018-10-07,18,"Autumn","No Holiday","Yes",2069,17.9,29,2.8,20000,-0.4,0.16,0,0
"884",2018-10-07 19:00:00,2018-10-07,19,"Autumn","No Holiday","Yes",1608,16.6,36,1.4,20000,1.4,0,0,0
"885",2018-10-07 20:00:00,2018-10-07,20,"Autumn","No Holiday","Yes",1519,15.5,37,1.9,20000,0.8,0,0,0
"886",2018-10-07 21:00:00,2018-10-07,21,"Autumn","No Holiday","Yes",1385,14.4,36,1,20000,-0.5,0,0,0
"887",2018-10-07 22:00:00,2018-10-07,22,"Autumn","No Holiday","Yes",1160,13.6,38,1.5,20000,-0.4,0,0,0
"888",2018-10-07 23:00:00,2018-10-07,23,"Autumn","No Holiday","Yes",840,12.9,38,1.5,20000,-1.1,0,0,0
"889",2018-10-08 00:00:00,2018-10-08,0,"Autumn","No Holiday","Yes",711,12.3,44,0.8,20000,0.3,0,0,0
"890",2018-10-08 01:00:00,2018-10-08,1,"Autumn","No Holiday","Yes",390,11.7,52,1.1,20000,2.1,0,0,0
"891",2018-10-08 02:00:00,2018-10-08,2,"Autumn","No Holiday","Yes",265,11.1,56,1.4,20000,2.6,0,0,0
"892",2018-10-08 03:00:00,2018-10-08,3,"Autumn","No Holiday","Yes",192,10.8,59,0.5,20000,3,0,0,0
"893",2018-10-08 04:00:00,2018-10-08,4,"Autumn","No Holiday","Yes",123,10.4,61,0.6,20000,3.1,0,0,0
"894",2018-10-08 05:00:00,2018-10-08,5,"Autumn","No Holiday","Yes",215,9.8,63,0.5,20000,3,0,0,0
"895",2018-10-08 06:00:00,2018-10-08,6,"Autumn","No Holiday","Yes",503,9.5,68,0.9,20000,3.8,0,0,0
"896",2018-10-08 07:00:00,2018-10-08,7,"Autumn","No Holiday","Yes",1206,9.2,72,1,20000,4.4,0.01,0,0
"897",2018-10-08 08:00:00,2018-10-08,8,"Autumn","No Holiday","Yes",2005,9.9,66,1.2,20000,3.8,0.35,0,0
"898",2018-10-08 09:00:00,2018-10-08,9,"Autumn","No Holiday","Yes",1166,12.2,51,0.7,19180,2.3,1.02,0,0
"899",2018-10-08 10:00:00,2018-10-08,10,"Autumn","No Holiday","Yes",943,15,44,0.5,18390,2.8,1.48,0,0
"900",2018-10-08 11:00:00,2018-10-08,11,"Autumn","No Holiday","Yes",1117,17.9,39,1.3,18730,3.7,2.06,0,0
"901",2018-10-08 12:00:00,2018-10-08,12,"Autumn","No Holiday","Yes",1238,19.2,31,0.5,19940,1.6,2.4,0,0
"902",2018-10-08 13:00:00,2018-10-08,13,"Autumn","No Holiday","Yes",1303,20.2,28,1.3,20000,1,2.25,0,0
"903",2018-10-08 14:00:00,2018-10-08,14,"Autumn","No Holiday","Yes",1358,20.2,24,1.5,20000,-1,1.8,0,0
"904",2018-10-08 15:00:00,2018-10-08,15,"Autumn","No Holiday","Yes",1502,20.6,26,1.2,20000,0.4,1.76,0,0
"905",2018-10-08 16:00:00,2018-10-08,16,"Autumn","No Holiday","Yes",1603,20.3,25,1.8,20000,-0.3,1.15,0,0
